Baseline 100%T,,Baseline 100%T,,Ti(Salen)(OiPr)2,,Ti(Salen)(OiPr)2 + AgBArF,,Ti(Salen)(OiPr)2 + AgBArF repeat,,Ti(Salen)(OiPr)2 + AgBArF + BIPY,,AgBArF ref,,BIPY ref,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
546.9983521,0.070719257,546.9983521,0.070719257,546.9983521,0.003290008055,546.9983521,0.008121894673,546.9983521,0.01030075178,546.9983521,0.04727277532,546.9983521,0.06888504326,546.9983521,0.0339242816,
545.9840088,0.07059513032,545.9840088,0.07059513032,545.9840088,0.003331273096,545.9840088,0.008304946125,545.9840088,0.010439354,545.9840088,0.04743397236,545.9840088,0.06932445616,545.9840088,0.03400347009,
545.006958,0.07057420909,545.006958,0.07057420909,545.006958,0.003356550587,545.006958,0.008180845529,545.006958,0.01045335457,545.006958,0.04758873582,545.006958,0.06951923668,545.006958,0.0340372324,
543.9920654,0.07075669616,543.9920654,0.07075669616,543.9920654,0.003337090136,543.9920654,0.008008893579,543.9920654,0.01045356691,543.9920654,0.04754850268,543.9920654,0.06987297535,543.9920654,0.03392864764,
543.0145874,0.07083941996,543.0145874,0.07083941996,543.0145874,0.003367820056,543.0145874,0.008151857182,543.0145874,0.01058900822,543.0145874,0.0477453135,543.0145874,0.07019565254,543.0145874,0.03402194753,
541.9992065,0.0710509792,541.9992065,0.0710509792,541.9992065,0.003382507712,541.9992065,0.008199864998,541.9992065,0.01067665499,541.9992065,0.04783512279,541.9992065,0.07078472525,541.9992065,0.03422311321,
540.9836426,0.07110966742,540.9836426,0.07110966742,540.9836426,0.003299293807,540.9836426,0.008328931406,540.9836426,0.01062136982,540.9836426,0.04785136506,540.9836426,0.07061368227,540.9836426,0.03415623307,
540.0054321,0.0712620914,540.0054321,0.0712620914,540.0054321,0.003310379339,540.0054321,0.008315025829,540.0054321,0.010726084,540.0054321,0.04807063937,540.0054321,0.07078765333,540.0054321,0.03425101191,
538.9894409,0.07148563862,538.9894409,0.07148563862,538.9894409,0.003366150428,538.9894409,0.008339091204,538.9894409,0.01081959717,538.9894409,0.04828304797,538.9894409,0.07132172585,538.9894409,0.03443177044,
538.0107422,0.07184754312,538.0107422,0.07184754312,538.0107422,0.00360669056,538.0107422,0.00847461354,538.0107422,0.01071608067,538.0107422,0.04822053388,538.0107422,0.07154432684,538.0107422,0.03440904617,
536.9942017,0.072180897,536.9942017,0.072180897,536.9942017,0.003572733374,536.9942017,0.008462260477,536.9942017,0.01087498758,536.9942017,0.04837930948,536.9942017,0.07181870937,536.9942017,0.0345862247,
536.0151367,0.07257067412,536.0151367,0.07257067412,536.0151367,0.003556838958,536.0151367,0.008476883173,536.0151367,0.01088438369,536.0151367,0.04830604792,536.0151367,0.07189687341,536.0151367,0.03459385037,
534.9981689,0.07299350202,534.9981689,0.07299350202,534.9981689,0.003546634456,534.9981689,0.008566560224,534.9981689,0.01075328141,534.9981689,0.04844618589,534.9981689,0.07226981968,534.9981689,0.0347324349,
534.0186157,0.07352502644,534.0186157,0.07352502644,534.0186157,0.003547547851,534.0186157,0.008548871614,534.0186157,0.01086091995,534.0186157,0.04841200635,534.0186157,0.07285981625,534.0186157,0.0346259214,
533.0012207,0.07397121936,533.0012207,0.07397121936,533.0012207,0.003465319984,533.0012207,0.008579049259,533.0012207,0.01100708265,533.0012207,0.04855304584,533.0012207,0.07276486605,533.0012207,0.0348164849,
531.9835815,0.07452401519,531.9835815,0.07452401519,531.9835815,0.003617575159,531.9835815,0.008716468699,531.9835815,0.01107800379,531.9835815,0.04872161523,531.9835815,0.07296893746,531.9835815,0.03495690599,
531.0033569,0.07520195842,531.0033569,0.07520195842,531.0033569,0.003757716157,531.0033569,0.008812324144,531.0033569,0.0113242371,531.0033569,0.04898357019,531.0033569,0.07339397073,531.0033569,0.03506558016,
529.9852295,0.07584783435,529.9852295,0.07584783435,529.9852295,0.00383587298,529.9852295,0.008923631161,529.9852295,0.01133497059,529.9852295,0.04916120693,529.9852295,0.07328225672,529.9852295,0.03504969925,
529.0045776,0.07636512071,529.0045776,0.07636512071,529.0045776,0.003789076349,529.0045776,0.008963717148,529.0045776,0.01156808343,529.0045776,0.04928720742,529.0045776,0.07373701036,529.0045776,0.03521245718,
527.9860229,0.0768443346,527.9860229,0.0768443346,527.9860229,0.003631984117,527.9860229,0.009161400609,527.9860229,0.01162917912,527.9860229,0.04956993088,527.9860229,0.07330606878,527.9860229,0.03542720899,
527.0049438,0.07727515697,527.0049438,0.07727515697,527.0049438,0.003930082079,527.0049438,0.009361845441,527.0049438,0.01197533961,527.0049438,0.04976293072,527.0049438,0.07354688644,527.0049438,0.03546765447,
525.9859009,0.07800078392,525.9859009,0.07800078392,525.9859009,0.003804770531,525.9859009,0.009311963804,525.9859009,0.01205214206,525.9859009,0.05006365478,525.9859009,0.07386831939,525.9859009,0.03564855456,
525.0043945,0.07848841697,525.0043945,0.07848841697,525.0043945,0.003898137249,525.0043945,0.009612849914,525.0043945,0.01221364178,525.0043945,0.05039790273,525.0043945,0.0738331601,525.0043945,0.03580389172,
523.9848633,0.07918790728,523.9848633,0.07918790728,523.9848633,0.003885521786,523.9848633,0.009532879107,523.9848633,0.0122955991,523.9848633,0.05053929985,523.9848633,0.07379489392,523.9848633,0.03575970605,
523.0029297,0.07975288481,523.0029297,0.07975288481,523.0029297,0.003882674733,523.0029297,0.009651835077,523.0029297,0.01247258671,523.0029297,0.05089125782,523.0029297,0.07402324677,523.0029297,0.03599812463,
521.9829712,0.08037799597,521.9829712,0.08037799597,521.9829712,0.004046050366,521.9829712,0.0097280154,521.9829712,0.01272025146,521.9829712,0.05110805109,521.9829712,0.07395394146,521.9829712,0.03611535579,
521.0006104,0.08084338903,521.0006104,0.08084338903,521.0006104,0.004145924002,521.0006104,0.009959816933,521.0006104,0.01306973677,521.0006104,0.05138258263,521.0006104,0.07417648286,521.0006104,0.0363006629,
520.0180054,0.08147823066,520.0180054,0.08147823066,520.0180054,0.004164061509,520.0180054,0.01018736884,520.0180054,0.01325955708,520.0180054,0.05161448941,520.0180054,0.07387718558,520.0180054,0.03648867086,
518.9973755,0.08204835653,518.9973755,0.08204835653,518.9973755,0.004066927359,518.9973755,0.01030536368,518.9973755,0.01343960874,518.9973755,0.05174310133,518.9973755,0.07391763479,518.9973755,0.03646316379,
518.0143433,0.08247429132,518.0143433,0.08247429132,518.0143433,0.004037610721,518.0143433,0.01048910059,518.0143433,0.01365165506,518.0143433,0.05211355165,518.0143433,0.07390232384,518.0143433,0.03658420965,
516.9932861,0.08293291181,516.9932861,0.08293291181,516.9932861,0.00413526129,516.9932861,0.01081144996,516.9932861,0.01391226053,516.9932861,0.05230484903,516.9932861,0.07402008772,516.9932861,0.0369021222,
516.0097656,0.08322267979,516.0097656,0.08322267979,516.0097656,0.004172267858,516.0097656,0.01103212032,516.0097656,0.0141484458,516.0097656,0.05239487812,516.0097656,0.07421837002,516.0097656,0.036895331,
514.9883423,0.08367007971,514.9883423,0.08367007971,514.9883423,0.004241794813,514.9883423,0.01128337439,514.9883423,0.01438735519,514.9883423,0.05260368809,514.9883423,0.07437956333,514.9883423,0.03714762628,
514.0043945,0.08404837549,514.0043945,0.08404837549,514.0043945,0.004349661991,514.0043945,0.01159381773,514.0043945,0.01476394758,514.0043945,0.05297142267,514.0043945,0.07449448109,514.0043945,0.03712862357,
512.9825439,0.08432722837,512.9825439,0.08432722837,512.9825439,0.004368828144,512.9825439,0.01197627094,512.9825439,0.01514188666,512.9825439,0.05314539745,512.9825439,0.07489337772,512.9825439,0.03743542358,
511.99823,0.08486349881,511.99823,0.08486349881,511.99823,0.004196104594,511.99823,0.01229844801,511.99823,0.01552935597,511.99823,0.05342010781,511.99823,0.07512166351,511.99823,0.03730539232,
511.0136719,0.08509460092,511.0136719,0.08509460092,511.0136719,0.004280352965,511.0136719,0.01264599524,511.0136719,0.01591590978,511.0136719,0.05392919108,511.0136719,0.07517780364,511.0136719,0.03752372041,
509.9910889,0.08533067256,509.9910889,0.08533067256,509.9910889,0.00425708713,509.9910889,0.01291597262,509.9910889,0.01611734927,509.9910889,0.05404479802,509.9910889,0.07537873834,509.9910889,0.03745528683,
509.0060425,0.08559937775,509.0060425,0.08559937775,509.0060425,0.004299280699,509.0060425,0.01343085151,509.0060425,0.01651346125,509.0060425,0.05430221558,509.0060425,0.07546850294,509.0060425,0.03753475472,
507.9830322,0.08577526361,507.9830322,0.08577526361,507.9830322,0.004558937158,507.9830322,0.01389526203,507.9830322,0.01704290882,507.9830322,0.05483059958,507.9830322,0.07573872805,507.9830322,0.03768317401,
506.9976807,0.08597242087,506.9976807,0.08597242087,506.9976807,0.004465402104,506.9976807,0.01421640534,506.9976807,0.01743986644,506.9976807,0.05520096049,506.9976807,0.07594423741,506.9976807,0.03783237934,
506.0120544,0.08617062122,506.0120544,0.08617062122,506.0120544,0.00443394063,506.0120544,0.01450430229,506.0120544,0.01787098311,506.0120544,0.05551844835,506.0120544,0.07608559728,506.0120544,0.03796821833,
504.9884033,0.08627900481,504.9884033,0.08627900481,504.9884033,0.004631403834,504.9884033,0.01502189972,504.9884033,0.01822272502,504.9884033,0.05591866001,504.9884033,0.07638049126,504.9884033,0.03802260384,
504.0024109,0.08654118329,504.0024109,0.08654118329,504.0024109,0.004485043697,504.0024109,0.01531620417,504.0024109,0.01856224053,504.0024109,0.05616304651,504.0024109,0.0766075179,504.0024109,0.03795406595,
503.0162048,0.08655284345,503.0162048,0.08655284345,503.0162048,0.004529692233,503.0162048,0.01591996476,503.0162048,0.01930147037,503.0162048,0.05675110593,503.0162048,0.07717867196,503.0162048,0.03816395625,
501.9918823,0.08661306649,501.9918823,0.08661306649,501.9918823,0.004759571515,501.9918823,0.01644409262,501.9918823,0.0200639721,501.9918823,0.05733757094,501.9918823,0.07751945406,501.9918823,0.03827880695,
501.0052185,0.08677422255,501.0052185,0.08677422255,501.0052185,0.004592265002,501.0052185,0.01673575677,501.0052185,0.020498164,501.0052185,0.0576595813,501.0052185,0.07763820142,501.0052185,0.03829834238,
500.0184326,0.08680473268,500.0184326,0.08680473268,500.0184326,0.004699695855,500.0184326,0.01721648313,500.0184326,0.02117747441,500.0184326,0.05824724212,500.0184326,0.07765553892,500.0184326,0.03858664632,
498.9934387,0.08690793067,498.9934387,0.08690793067,498.9934387,0.004748580046,498.9934387,0.01781539619,498.9934387,0.0216229856,498.9934387,0.05868411064,498.9934387,0.07780724019,498.9934387,0.03861994669,
498.006134,0.08685623109,498.006134,0.08685623109,498.006134,0.004690903705,498.006134,0.01829038002,498.006134,0.02229051478,498.006134,0.05933307484,498.006134,0.07791709155,498.006134,0.03856064752,
497.0187378,0.08672510087,497.0187378,0.08672510087,497.0187378,0.004744680598,497.0187378,0.01901237853,497.0187378,0.02297700383,497.0187378,0.06014554575,497.0187378,0.07824825495,497.0187378,0.03868763149,
495.993103,0.08650716394,495.993103,0.08650716394,495.993103,0.004903092049,495.993103,0.01971937902,495.993103,0.02383781224,495.993103,0.06081459299,495.993103,0.07866529375,495.993103,0.0390503332,
495.005249,0.08656769246,495.005249,0.08656769246,495.005249,0.004777865484,495.005249,0.0200846307,495.005249,0.0243042931,495.005249,0.0610970892,495.005249,0.07863547653,495.005249,0.03888108954,
494.0172119,0.08633820713,494.0172119,0.08633820713,494.0172119,0.005003372673,494.0172119,0.0209585987,494.0172119,0.02498429455,494.0172119,0.06197210401,494.0172119,0.0791085735,494.0172119,0.03908242285,
492.9909058,0.08629068732,492.9909058,0.08629068732,492.9909058,0.005021912511,492.9909058,0.02161762491,492.9909058,0.02547616512,492.9909058,0.06258844584,492.9909058,0.07943617553,492.9909058,0.03908788785,
492.0025024,0.08616579324,492.0025024,0.08616579324,492.0025024,0.005039301235,492.0025024,0.02238050103,492.0025024,0.02611608244,492.0025024,0.06318441033,492.0025024,0.07992775738,492.0025024,0.03929739445,
491.0138245,0.08577198535,491.0138245,0.08577198535,491.0138245,0.005077092443,491.0138245,0.02303153649,491.0138245,0.0266459249,491.0138245,0.06377515942,491.0138245,0.0795333162,491.0138245,0.03945622593,
489.9868469,0.08567066491,489.9868469,0.08567066491,489.9868469,0.005274822004,489.9868469,0.02383986302,489.9868469,0.02746456861,489.9868469,0.06459557265,489.9868469,0.07980053872,489.9868469,0.03953217715,
488.9977722,0.08557072282,488.9977722,0.08557072282,488.9977722,0.00534410635,488.9977722,0.02469926141,488.9977722,0.02837635577,488.9977722,0.06530494243,488.9977722,0.07985015959,488.9977722,0.03960765898,
488.0085449,0.08543679863,488.0085449,0.08543679863,488.0085449,0.005351444241,488.0085449,0.02546817809,488.0085449,0.02912050858,488.0085449,0.06593570858,488.0085449,0.08012638986,488.0085449,0.03978512809,
486.980957,0.08523840457,486.980957,0.08523840457,486.980957,0.005288185552,486.980957,0.02622704767,486.980957,0.02995628864,486.980957,0.06665746868,486.980957,0.08008610457,486.980957,0.03983094916,
485.991333,0.08501046896,485.991333,0.08501046896,485.991333,0.005577013362,485.991333,0.02724738047,485.991333,0.03102037683,485.991333,0.06746786833,485.991333,0.08021427691,485.991333,0.03994204104,
485.0014648,0.08501141518,485.0014648,0.08501141518,485.0014648,0.005769541021,485.0014648,0.02816605754,485.0014648,0.03196207061,485.0014648,0.06831159443,485.0014648,0.08061217517,485.0014648,0.03995563462,
484.0113525,0.08498015255,484.0113525,0.08498015255,484.0113525,0.005679049529,484.0113525,0.02898425609,484.0113525,0.03279837221,484.0113525,0.06901917607,484.0113525,0.08106144518,484.0113525,0.04004788026,
482.9830627,0.08482664824,482.9830627,0.08482664824,482.9830627,0.005685213022,482.9830627,0.02983737923,482.9830627,0.03360731155,482.9830627,0.06993351132,482.9830627,0.08079970628,482.9830627,0.04026699439,
481.9925537,0.08461918682,481.9925537,0.08461918682,481.9925537,0.00598740112,481.9925537,0.030967528,481.9925537,0.03484439105,481.9925537,0.07098186761,481.9925537,0.081206128,481.9925537,0.04039731622,
481.0018921,0.08495137841,481.0018921,0.08495137841,481.0018921,0.006045827176,481.0018921,0.03209259734,481.0018921,0.03595560417,481.0018921,0.07199957967,481.0018921,0.08121820539,481.0018921,0.04042189196,
480.0109863,0.08506409079,480.0109863,0.08506409079,480.0109863,0.006436323281,480.0109863,0.03331357241,480.0109863,0.03727617115,480.0109863,0.0733833313,480.0109863,0.08156161755,480.0109863,0.04059247673,
478.981781,0.08535874635,478.981781,0.08535874635,478.981781,0.006644477136,478.981781,0.0346050337,478.981781,0.03851832822,478.981781,0.07454266399,478.981781,0.08172608912,478.981781,0.04082233086,
477.990509,0.08569465578,477.990509,0.08569465578,477.990509,0.006804530043,477.990509,0.03567218781,477.990509,0.03982030973,477.990509,0.07557573169,477.990509,0.08186621964,477.990509,0.040995121,
476.999115,0.08610244095,476.999115,0.08610244095,476.999115,0.007011334877,476.999115,0.03685528785,476.999115,0.04106189683,476.999115,0.07670819759,476.999115,0.08193430305,476.999115,0.04107341915,
476.0074158,0.08647449315,476.0074158,0.08647449315,476.0074158,0.007337088231,476.0074158,0.03823942691,476.0074158,0.04240838066,476.0074158,0.07810268551,476.0074158,0.08209451288,476.0074158,0.04132408276,
475.0155334,0.08708506823,475.0155334,0.08708506823,475.0155334,0.007663665805,475.0155334,0.03991093859,475.0155334,0.04408475384,475.0155334,0.07971642911,475.0155334,0.0823078081,475.0155334,0.04150692746,
473.9854126,0.08784874529,473.9854126,0.08784874529,473.9854126,0.007845312357,473.9854126,0.0413374342,473.9854126,0.04552404583,473.9854126,0.08121389896,473.9854126,0.08245453984,473.9854126,0.04159682617,
472.993103,0.08847826719,472.993103,0.08847826719,472.993103,0.008265765384,472.993103,0.04280336946,472.993103,0.04718729109,472.993103,0.08254349977,472.993103,0.0826856792,472.993103,0.04164411873,
472.0006714,0.08909723163,472.0006714,0.08909723163,472.0006714,0.008606798947,472.0006714,0.0441782251,472.0006714,0.04868675023,472.0006714,0.08417128772,472.0006714,0.08295838535,472.0006714,0.04182607308,
471.0080872,0.08976386487,471.0080872,0.08976386487,471.0080872,0.008957982995,471.0080872,0.04587898031,471.0080872,0.05029049888,471.0080872,0.08593790978,471.0080872,0.08334350586,471.0080872,0.04190828279,
470.0151978,0.0904623121,470.0151978,0.0904623121,470.0151978,0.0095045669,470.0151978,0.04767140746,470.0151978,0.05224882066,470.0151978,0.08788861334,470.0151978,0.08368495107,470.0151978,0.04208569601,
468.9840393,0.09134452045,468.9840393,0.09134452045,468.9840393,0.009956770577,468.9840393,0.04957054183,468.9840393,0.05398394167,468.9840393,0.08971780539,468.9840393,0.08380549401,468.9840393,0.04218256101,
467.9908142,0.09206945449,467.9908142,0.09206945449,467.9908142,0.01044783928,467.9908142,0.05124589428,467.9908142,0.05587620661,467.9908142,0.091597341,467.9908142,0.08369261026,467.9908142,0.04228506982,
466.997406,0.09249640256,466.997406,0.09249640256,466.997406,0.01096577197,466.997406,0.05321403965,466.997406,0.05770894885,466.997406,0.09362061322,466.997406,0.08395069838,466.997406,0.04292328283,
466.0038452,0.0931776762,466.0038452,0.0931776762,466.0038452,0.01159129199,466.0038452,0.05499568954,466.0038452,0.05935340375,466.0038452,0.09548319131,466.0038452,0.0839997232,466.0038452,0.04381648824,
465.0100403,0.09378971905,465.0100403,0.09378971905,465.0100403,0.0123059582,465.0100403,0.05697311834,465.0100403,0.06144265458,465.0100403,0.09778959304,465.0100403,0.08420776576,465.0100403,0.04467546567,
464.0161133,0.09437441826,464.0161133,0.09437441826,464.0161133,0.01302686986,464.0161133,0.05938958004,464.0161133,0.06372581422,464.0161133,0.1002633721,464.0161133,0.08451458067,464.0161133,0.04512031376,
462.9837036,0.0949248895,462.9837036,0.0949248895,462.9837036,0.0138931768,462.9837036,0.06156624481,462.9837036,0.06589630246,462.9837036,0.1026102901,462.9837036,0.08468348533,462.9837036,0.04548799619,
461.9893494,0.09537309408,461.9893494,0.09537309408,461.9893494,0.01471486129,461.9893494,0.06341800094,461.9893494,0.06796978414,461.9893494,0.1048912182,461.9893494,0.08473926783,461.9893494,0.0456843935,
460.994751,0.09572795033,460.994751,0.09572795033,460.994751,0.01565431431,460.994751,0.06555912644,460.994751,0.0701302141,460.994751,0.1071906537,460.994751,0.08513288945,460.994751,0.04582262412,
460.0000305,0.0961772427,460.0000305,0.0961772427,460.0000305,0.01656078734,460.0000305,0.06764569879,460.0000305,0.07235127687,460.0000305,0.1096198186,460.0000305,0.08566763997,460.0000305,0.0461650528,
459.0050964,0.09644398838,459.0050964,0.09644398838,459.0050964,0.0177739989,459.0050964,0.07015147805,459.0050964,0.07464455813,459.0050964,0.1123237163,459.0050964,0.08605680615,459.0050964,0.04686588421,
458.0100403,0.09694048762,458.0100403,0.09694048762,458.0100403,0.01907185279,458.0100403,0.07257688046,458.0100403,0.07715798914,458.0100403,0.1149687469,458.0100403,0.08626242727,458.0100403,0.04675306752,
457.014679,0.09727907181,457.014679,0.09727907181,457.014679,0.02004727162,457.014679,0.07510753721,457.014679,0.07947856933,457.014679,0.1176661626,457.014679,0.08663000911,457.014679,0.04692304134,
455.9809265,0.09763042629,455.9809265,0.09763042629,455.9809265,0.0214135386,455.9809265,0.07727511972,455.9809265,0.08178296685,455.9809265,0.1203735769,455.9809265,0.08700985461,455.9809265,0.04687444866,
454.9852295,0.0979065001,454.9852295,0.0979065001,454.9852295,0.02299149521,454.9852295,0.08008445799,454.9852295,0.08459031582,454.9852295,0.1235487834,454.9852295,0.08760819584,454.9852295,0.04712926224,
453.9894104,0.09829601645,453.9894104,0.09829601645,453.9894104,0.02457027696,453.9894104,0.08278846741,453.9894104,0.08735508472,453.9894104,0.1267293543,453.9894104,0.08767933398,453.9894104,0.04715408012,
452.9933777,0.09848614782,452.9933777,0.09848614782,452.9933777,0.02649787068,452.9933777,0.08582020551,452.9933777,0.0905411616,452.9933777,0.1304598451,452.9933777,0.08801726997,452.9933777,0.04730743915,
451.9971313,0.09876139462,451.9971313,0.09876139462,451.9971313,0.02826453559,451.9971313,0.08847811073,451.9971313,0.09326407313,451.9971313,0.1335857064,451.9971313,0.08817809075,451.9971313,0.04724249989,
451.0006714,0.09904875606,451.0006714,0.09904875606,451.0006714,0.0299084764,451.0006714,0.09117460251,451.0006714,0.09588057548,451.0006714,0.1368184537,451.0006714,0.08822353929,451.0006714,0.04692658782,
450.0041199,0.09915870428,450.0041199,0.09915870428,450.0041199,0.03218606114,450.0041199,0.09425099939,450.0041199,0.09918970615,450.0041199,0.1406277269,450.0041199,0.08866992593,450.0041199,0.04638341442,
449.0073242,0.09936825186,449.0073242,0.09936825186,449.0073242,0.0347071141,449.0073242,0.09766118973,449.0073242,0.1025564969,449.0073242,0.1444307715,449.0073242,0.08876267821,449.0073242,0.04577435553,
448.010376,0.09976801276,448.010376,0.09976801276,448.010376,0.03723637387,448.010376,0.1010038853,448.010376,0.1061245278,448.010376,0.1485038698,448.010376,0.08905255049,448.010376,0.04537611082,
447.0132141,0.09993933886,447.0132141,0.09993933886,447.0132141,0.03981091827,447.0132141,0.1045068428,447.0132141,0.10962715,447.0132141,0.1525368989,447.0132141,0.08942262828,447.0132141,0.04548983648,
446.0158691,0.09992682189,446.0158691,0.09992682189,446.0158691,0.04237495735,446.0158691,0.1077583879,446.0158691,0.1129773334,446.0158691,0.156480208,446.0158691,0.08949244022,446.0158691,0.04564097151,
445.0184021,0.1001523882,445.0184021,0.1001523882,445.0184021,0.04526867718,445.0184021,0.1113334969,445.0184021,0.1164804474,445.0184021,0.1604863703,445.0184021,0.08957757056,445.0184021,0.04559045285,
443.9822998,0.1002439409,443.9822998,0.1002439409,443.9822998,0.04862472787,443.9822998,0.1154237166,443.9822998,0.12043605,443.9822998,0.1654109508,443.9822998,0.08978808671,443.9822998,0.04583444819,
442.984436,0.1004717574,442.984436,0.1004717574,442.984436,0.05186294019,442.984436,0.1193375662,442.984436,0.1242116019,442.984436,0.1699500084,442.984436,0.08958921582,442.984436,0.04588240385,
441.9863892,0.1004695743,441.9863892,0.1004695743,441.9863892,0.05572932214,441.9863892,0.1234320998,441.9863892,0.1284504384,441.9863892,0.1749274284,441.9863892,0.08992848545,441.9863892,0.04605005309,
440.9881287,0.1007067785,440.9881287,0.1007067785,440.9881287,0.05906153843,440.9881287,0.1271031201,440.9881287,0.1321891099,440.9881287,0.1792967618,440.9881287,0.0902280882,440.9881287,0.04599963129,
439.9897156,0.1007597893,439.9897156,0.1007597893,439.9897156,0.06264603883,439.9897156,0.1307400167,439.9897156,0.136070013,439.9897156,0.1839213371,439.9897156,0.09037417173,439.9897156,0.04611453041,
438.9910583,0.1009102464,438.9910583,0.1009102464,438.9910583,0.06689294428,438.9910583,0.1349609196,438.9910583,0.1402167231,438.9910583,0.1890022159,438.9910583,0.09040362388,438.9910583,0.0462506786,
437.9923401,0.1011083275,437.9923401,0.1011083275,437.9923401,0.07064370811,437.9923401,0.1389088333,437.9923401,0.1442544162,437.9923401,0.1937918067,437.9923401,0.09051635861,437.9923401,0.04618249834,
436.9933777,0.1011409312,436.9933777,0.1011409312,436.9933777,0.07527719438,436.9933777,0.1433362514,436.9933777,0.148998335,436.9933777,0.1991075128,436.9933777,0.09057722986,436.9933777,0.04631270841,
435.9942627,0.1010285169,435.9942627,0.1010285169,435.9942627,0.07989776134,435.9942627,0.1479063183,435.9942627,0.1533740163,435.9942627,0.2049336433,435.9942627,0.09084058553,435.9942627,0.04647631571,
434.9949036,0.101040408,434.9949036,0.101040408,434.9949036,0.08434581012,434.9949036,0.1522026956,434.9949036,0.1576821208,434.9949036,0.2099452317,434.9949036,0.09100937843,434.9949036,0.04642282054,
433.9954224,0.101156354,433.9954224,0.101156354,433.9954224,0.08918501437,433.9954224,0.1563200504,433.9954224,0.1620529741,433.9954224,0.2148427367,433.9954224,0.09104066342,433.9954224,0.04631746188,
432.9957581,0.1010882333,432.9957581,0.1010882333,432.9957581,0.09414556623,432.9957581,0.1609484106,432.9957581,0.1666729003,432.9957581,0.2202584147,432.9957581,0.09140703827,432.9957581,0.04640787095,
431.9959412,0.1011613533,431.9959412,0.1011613533,431.9959412,0.09937424213,431.9959412,0.1657891423,431.9959412,0.1715332419,431.9959412,0.2259857953,431.9959412,0.09170590341,431.9959412,0.04637169093,
430.9959106,0.1011506021,430.9959106,0.1011506021,430.9959106,0.1054093614,430.9959106,0.1707755774,430.9959106,0.1765619516,430.9959106,0.2319775075,430.9959106,0.09196486324,430.9959106,0.04651941732,
429.995697,0.101186879,429.995697,0.101186879,429.995697,0.1109004989,429.995697,0.1752657145,429.995697,0.1813773513,429.995697,0.2377154529,429.995697,0.09222140908,429.995697,0.04655797035,
428.9953613,0.1011901423,428.9953613,0.1011901423,428.9953613,0.1165328771,428.9953613,0.1801770777,428.9953613,0.1864423305,428.9953613,0.243416369,428.9953613,0.09239929169,428.9953613,0.04658883438,
427.9947815,0.1012313515,427.9947815,0.1012313515,427.9947815,0.1227544621,427.9947815,0.1848621964,427.9947815,0.191276148,427.9947815,0.2494846433,427.9947815,0.0926688835,427.9947815,0.04670988396,
426.9940491,0.1012244225,426.9940491,0.1012244225,426.9940491,0.1292004287,426.9940491,0.1901253611,426.9940491,0.1967162341,426.9940491,0.2557657957,426.9940491,0.09292645752,426.9940491,0.04676038772,
425.9931641,0.1014059037,425.9931641,0.1014059037,425.9931641,0.1365576088,425.9931641,0.1961858571,425.9931641,0.202775538,425.9931641,0.2628927529,425.9931641,0.09328987449,425.9931641,0.04684241489,
424.9921265,0.1014100537,424.9921265,0.1014100537,424.9921265,0.1435075849,424.9921265,0.2015615851,424.9921265,0.2082500905,424.9921265,0.2692742348,424.9921265,0.09348909557,424.9921265,0.04695055634,
423.9908447,0.1014483795,423.9908447,0.1014483795,423.9908447,0.1502931118,423.9908447,0.2067809552,423.9908447,0.2136346847,423.9908447,0.2756120265,423.9908447,0.09364485741,423.9908447,0.04697083309,
422.9894409,0.1013581753,422.9894409,0.1013581753,422.9894409,0.1573811471,422.9894409,0.2123360932,422.9894409,0.2190569043,422.9894409,0.281973809,422.9894409,0.09406149387,422.9894409,0.04719161987,
421.9878845,0.1013302878,421.9878845,0.1013302878,421.9878845,0.165144667,421.9878845,0.2183473557,421.9878845,0.2249911129,421.9878845,0.2891358137,421.9878845,0.09433687478,421.9878845,0.04739681631,
420.986084,0.1012940705,420.986084,0.1012940705,420.986084,0.1734259576,420.986084,0.2246401161,420.986084,0.2314328551,420.986084,0.2965852022,420.986084,0.0949017033,420.986084,0.04752256721,
419.9841614,0.1012071073,419.9841614,0.1012071073,419.9841614,0.1816487461,419.9841614,0.2309422344,419.9841614,0.2378300726,419.9841614,0.3039823472,419.9841614,0.09492044151,419.9841614,0.04781784117,
418.9820251,0.1009604484,418.9820251,0.1009604484,418.9820251,0.1893662214,418.9820251,0.2369161248,418.9820251,0.2439173907,418.9820251,0.310993731,418.9820251,0.09532876313,418.9820251,0.04805337638,
418.0183716,0.1009258255,418.0183716,0.1009258255,418.0183716,0.1968882233,418.0183716,0.2422027737,418.0183716,0.2493882924,418.0183716,0.317512095,418.0183716,0.09570494294,418.0183716,0.04829670116,
417.0159302,0.1008194759,417.0159302,0.1008194759,417.0159302,0.2053153664,417.0159302,0.2485807389,417.0159302,0.2556837499,417.0159302,0.3250536323,417.0159302,0.09612087905,417.0159302,0.0484617278,
416.0132751,0.1006304026,416.0132751,0.1006304026,416.0132751,0.2145295441,416.0132751,0.2554731071,416.0132751,0.2624523044,416.0132751,0.3333748281,416.0132751,0.09640875459,416.0132751,0.04880175367,
